time,FIT101,MV101,LIT101,P101,FIT201,LIT301
2023-07-10T15:41:42,2.55,1,0.837777777777778,0,0.0,0.994444444444444
2023-07-10T15:41:43,0.0,0,0.857037037037037,1,2.45,0.966666666666667
2023-07-10T15:41:44,0.0,0,0.811666666666667,1,2.45,0.984259259259259
2023-07-10T15:41:45,0.0,0,0.766296296296297,1,2.45,1.00185185185185
2023-07-10T15:41:46,0.0,0,0.748148148148149,0,0.0,1.0012962962963
2023-07-10T15:41:47,0.0,0,0.748148148148149,0,0.0,0.973518518518518
2023-07-10T15:41:48,0.0,0,0.748148148148149,0,0.0,0.945740740740741
2023-07-10T15:41:49,0.0,0,0.748148148148149,0,0.0,0.923518518518518
2023-07-10T15:41:50,0.0,0,0.748148148148149,0,0.0,0.895740740740741
2023-07-10T15:41:51,0.0,0,0.748148148148149,0,0.0,0.867962962962963
2023-07-10T15:41:52,0.0,0,0.748148148148149,0,0.0,0.840185185185185
2023-07-10T15:41:53,0.0,0,0.748148148148149,0,0.0,0.812407407407408
2023-07-10T15:41:54,0.0,0,0.748148148148149,0,0.0,0.78462962962963
2023-07-10T15:41:55,0.0,0,0.711851851851853,1,2.45,0.784074074074074
2023-07-10T15:41:56,0.0,0,0.666481481481483,1,2.45,0.801666666666667
2023-07-10T15:41:57,0.0,0,0.630185185185187,1,2.45,0.819259259259259
2023-07-10T15:41:58,0.0,0,0.584814814814817,1,2.45,0.833333333333333
2023-07-10T15:41:59,0.0,0,0.539444444444447,1,2.45,0.850925925925925
2023-07-10T15:42:00,0.0,0,0.494074074074077,1,2.45,0.868518518518518
2023-07-10T15:42:01,2.55,1,0.486481481481484,1,2.45,0.88611111111111
2023-07-10T15:42:02,2.55,1,0.488333333333336,1,2.45,0.903703703703703
2023-07-10T15:42:03,2.55,1,0.490185185185187,1,2.45,0.921296296296295
2023-07-10T15:42:04,2.55,1,0.492037037037039,1,2.45,0.938888888888887
