time,FIT101,MV101,LIT101,P101,FIT201,LIT301
2023-07-10T15:39:50,0.0,0,0.637592592592599,1,2.45,0.844444444444436
2023-07-10T15:39:51,2.55,1,0.818888888888889,0,0.0,1.00148148148148
2023-07-10T15:39:52,0.0,0,0.818888888888889,0,0.0,0.973703703703704
2023-07-10T15:39:53,0.0,0,0.818888888888889,0,0.0,0.945925925925926
2023-07-10T15:39:54,0.0,0,0.818888888888889,0,0.0,0.918148148148148
2023-07-10T15:39:55,0.0,0,0.818888888888889,0,0.0,0.890370370370371
2023-07-10T15:39:56,0.0,0,0.818888888888889,0,0.0,0.862592592592593
2023-07-10T15:39:57,0.0,0,0.818888888888889,0,0.0,0.834814814814815
2023-07-10T15:39:58,0.0,0,0.818888888888889,0,0.0,0.807037037037038
2023-07-10T15:39:59,0.0,0,0.818888888888889,1,0.0,0.784814814814816
2023-07-10T15:40:00,0.0,0,0.773518518518519,1,2.45,0.793333333333334
2023-07-10T15:40:01,0.0,0,0.728148148148149,1,2.45,0.810925925925926
2023-07-10T15:40:02,0.0,0,0.682777777777779,1,2.45,0.828518518518519
2023-07-10T15:40:03,0.0,0,0.637407407407408,1,2.45,0.846111111111111
2023-07-10T15:40:04,0.0,0,0.592037037037038,1,2.45,0.863703703703703
2023-07-10T15:40:05,0.0,0,0.546666666666668,1,2.45,0.881296296296296
2023-07-10T15:40:06,0.0,0,0.501296296296298,1,2.45,0.898888888888888
2023-07-10T15:40:07,2.55,1,0.474814814814817,1,2.45,0.916481481481481
2023-07-10T15:40:08,2.55,1,0.476296296296298,1,2.45,0.930555555555554
2023-07-10T15:40:09,2.55,1,0.47814814814815,1,2.45,0.948148148148147
2023-07-10T15:40:10,2.55,1,0.480000000000002,1,2.45,0.965740740740739
2023-07-10T15:40:11,2.55,1,0.481851851851853,1,2.45,0.983333333333332
2023-07-10T15:40:12,2.55,1,0.483703703703705,1,2.45,1.00092592592592
2023-07-10T15:40:13,2.55,1,0.503703703703705,0,0.0,1.00944444444444
2023-07-10T15:40:14,2.55,1,0.550925925925927,0,0.0,0.981666666666665
2023-07-10T15:40:15,2.55,1,0.59814814814815,0,0.0,0.953888888888887
2023-07-10T15:40:16,2.55,1,0.645370370370372,0,0.0,0.926111111111109
2023-07-10T15:40:17,2.55,1,0.68314814814815,0,0.0,0.903888888888887
2023-07-10T15:40:18,2.55,1,0.730370370370372,0,0.0,0.87611111111111
2023-07-10T15:40:19,2.55,1,0.777592592592594,0,0.0,0.848333333333332
2023-07-10T15:40:20,2.55,0,0.824814814814816,0,0.0,0.820555555555554
2023-07-10T15:40:21,0.0,0,0.824814814814816,0,0.0,0.792777777777776
2023-07-10T15:40:22,0.0,0,0.797592592592594,1,2.45,0.783148148148147
2023-07-10T15:40:23,0.0,0,0.752222222222224,1,2.45,0.800740740740739
2023-07-10T15:40:24,0.0,0,0.706851851851854,1,2.45,0.818333333333332
2023-07-10T15:40:25,0.0,0,0.661481481481484,1,2.45,0.835925925925924
2023-07-10T15:40:26,0.0,0,0.625185185185188,1,2.45,0.849999999999998
2023-07-10T15:40:27,0.0,0,0.579814814814818,1,2.45,0.86759259259259
2023-07-10T15:40:28,0.0,0,0.534444444444448,1,2.45,0.885185185185183
2023-07-10T15:40:29,0.0,0,0.489074074074078,1,2.45,0.902777777777775
2023-07-10T15:40:30,2.55,1,0.481481481481485,1,2.45,0.920370370370367
2023-07-10T15:40:31,2.55,1,0.483333333333337,1,2.45,0.93796296296296
2023-07-10T15:40:32,2.55,1,0.485185185185188,1,2.45,0.955555555555552
2023-07-10T15:40:33,2.55,1,0.48703703703704,1,2.45,0.973148148148145
2023-07-10T15:40:34,2.55,1,0.488518518518522,1,2.45,0.987222222222218
2023-07-10T15:40:35,2.55,1,0.490370370370373,1,2.45,1.00481481481481
2023-07-10T15:40:36,2.55,1,0.528518518518521,0,0.0,0.995185185185181
2023-07-10T15:40:37,2.55,1,0.575740740740744,0,0.0,0.967407407407403
2023-07-10T15:40:38,2.55,1,0.622962962962966,0,0.0,0.939629629629626
2023-07-10T15:40:39,2.55,1,0.670185185185188,0,0.0,0.911851851851848
2023-07-10T15:40:40,2.55,1,0.71740740740741,0,0.0,0.88407407407407
2023-07-10T15:40:41,2.55,1,0.764629629629633,0,0.0,0.856296296296293
2023-07-10T15:40:42,2.55,1,0.811851851851855,0,0.0,0.828518518518515
2023-07-10T15:40:43,0.0,0,0.821296296296299,0,0.0,0.806296296296293
2023-07-10T15:40:44,0.0,0,0.821296296296299,1,0.0,0.778518518518515
