time,FIT101,MV101,LIT101,P101,FIT201,LIT301
2023-07-10T15:34:28,2.55,1,0.519814814814816,0,0.0,1.00462962962963
2023-07-10T15:34:29,0.0,0,0.818888888888889,0,0.0,0.983333333333333
2023-07-10T15:34:30,0.0,0,0.773518518518519,1,2.45,0.991851851851852
2023-07-10T15:34:31,0.0,0,0.728148148148149,0,2.45,1.00944444444444
2023-07-10T15:34:32,0.0,0,0.728148148148149,0,0.0,0.99074074074074
2023-07-10T15:34:33,0.0,0,0.728148148148149,0,0.0,0.962962962962963
2023-07-10T15:34:34,0.0,0,0.728148148148149,0,0.0,0.940740740740741
2023-07-10T15:34:35,0.0,0,0.728148148148149,0,0.0,0.912962962962963
2023-07-10T15:34:36,0.0,0,0.728148148148149,0,0.0,0.885185185185185
2023-07-10T15:34:37,0.0,0,0.728148148148149,0,0.0,0.857407407407408
2023-07-10T15:34:38,0.0,0,0.728148148148149,0,0.0,0.82962962962963
2023-07-10T15:34:39,0.0,0,0.728148148148149,0,0.0,0.801851851851852
2023-07-10T15:34:40,0.0,0,0.710000000000001,1,2.45,0.783148148148149
2023-07-10T15:34:41,0.0,0,0.664629629629631,1,2.45,0.800740740740741
2023-07-10T15:34:42,0.0,0,0.61925925925926,1,2.45,0.818333333333333
2023-07-10T15:34:43,0.0,0,0.582962962962964,1,2.45,0.832407407407407
2023-07-10T15:34:44,0.0,0,0.537592592592594,1,2.45,0.85
2023-07-10T15:34:45,0.0,0,0.492222222222224,1,2.45,0.867592592592592
2023-07-10T15:34:46,2.55,1,0.484629629629632,1,2.45,0.885185185185184
2023-07-10T15:34:47,2.55,1,0.486481481481483,1,2.45,0.902777777777777
2023-07-10T15:34:48,2.55,1,0.488333333333335,1,2.45,0.920370370370369
2023-07-10T15:34:49,2.55,1,0.490185185185187,1,2.45,0.937962962962962
2023-07-10T15:34:50,2.55,1,0.492037037037039,1,2.45,0.955555555555554
2023-07-10T15:34:51,2.55,1,0.49351851851852,1,2.45,0.969629629629628
2023-07-10T15:34:52,2.55,1,0.495370370370372,1,2.45,0.98722222222222
