time,FIT101,MV101,LIT101,P101,FIT201,LIT301
2023-07-10T15:52:19,2.55,0,0.818888888888889,0,0.0,0.983333333333333
2023-07-10T15:52:20,0.0,0,0.818888888888889,0,0.0,0.955555555555556
2023-07-10T15:52:21,0.0,0,0.818888888888889,0,0.0,0.927777777777778
2023-07-10T15:52:22,0.0,0,0.818888888888889,0,0.0,0.9
2023-07-10T15:52:23,0.0,0,0.818888888888889,0,0.0,0.872222222222223
2023-07-10T15:52:24,0.0,0,0.818888888888889,0,0.0,0.850000000000001
2023-07-10T15:52:25,0.0,0,0.818888888888889,0,0.0,0.822222222222223
2023-07-10T15:52:26,0.0,0,0.818888888888889,0,0.0,0.794444444444445
2023-07-10T15:52:28,0.0,0,0.773518518518519,1,2.45,0.802962962962964
2023-07-10T15:52:29,0.0,0,0.728148148148149,1,2.45,0.820555555555556
2023-07-10T15:52:30,0.0,0,0.682777777777779,1,2.45,0.838148148148148
2023-07-10T15:52:31,0.0,0,0.646481481481482,1,2.45,0.855740740740741
2023-07-10T15:52:32,0.0,0,0.601111111111112,1,2.45,0.873333333333333
2023-07-10T15:52:33,0.0,0,0.555740740740742,1,2.45,0.887407407407407
2023-07-10T15:52:34,0.0,0,0.510370370370372,1,2.45,0.904999999999999
2023-07-10T15:52:35,2.55,1,0.493333333333335,1,2.45,0.922592592592592
2023-07-10T15:52:36,2.55,1,0.495185185185187,1,2.45,0.940185185185184
2023-07-10T15:52:37,2.55,1,0.497037037037039,1,2.45,0.957777777777777
2023-07-10T15:52:38,2.55,1,0.498888888888891,1,2.45,0.975370370370369
2023-07-10T15:52:39,2.55,1,0.500370370370372,1,2.45,0.992962962962961
2023-07-10T15:52:40,2.55,1,0.502222222222224,1,2.45,1.01055555555555
2023-07-10T15:52:41,2.55,1,0.540370370370372,0,0.0,0.99185185185185
2023-07-10T15:52:42,2.55,1,0.587592592592594,0,0.0,0.969629629629628
2023-07-10T15:52:43,2.55,1,0.634814814814816,0,0.0,0.94185185185185
2023-07-10T15:52:44,2.55,1,0.682037037037039,0,0.0,0.914074074074072
2023-07-10T15:52:45,2.55,1,0.729259259259261,0,0.0,0.886296296296295
2023-07-10T15:52:46,2.55,1,0.776481481481483,0,0.0,0.858518518518517
2023-07-10T15:52:47,2.55,0,0.814259259259261,0,0.0,0.830740740740739
2023-07-10T15:52:48,0.0,0,0.814259259259261,0,0.0,0.802962962962962
2023-07-10T15:52:49,0.0,0,0.814259259259261,1,0.0,0.775185185185184
2023-07-10T15:52:50,0.0,0,0.768888888888891,1,2.45,0.792777777777776
2023-07-10T15:52:51,0.0,0,0.723518518518521,1,2.45,0.80685185185185
2023-07-10T15:52:52,0.0,0,0.67814814814815,1,2.45,0.824444444444443
2023-07-10T15:52:53,0.0,0,0.63277777777778,1,2.45,0.842037037037035
2023-07-10T15:52:54,0.0,0,0.58740740740741,1,2.45,0.859629629629628
2023-07-10T15:52:55,0.0,0,0.54203703703704,1,2.45,0.87722222222222
2023-07-10T15:52:56,0.0,0,0.49666666666667,1,2.45,0.894814814814812
2023-07-10T15:52:57,2.55,1,0.488703703703707,1,2.45,0.912407407407405
2023-07-10T15:52:58,2.55,1,0.490555555555559,1,2.45,0.929999999999997
2023-07-10T15:52:59,2.55,1,0.492407407407411,1,2.45,0.944074074074071
2023-07-10T15:53:00,2.55,1,0.494259259259263,1,2.45,0.961666666666663
2023-07-10T15:53:01,2.55,1,0.496111111111114,1,2.45,0.979259259259256
2023-07-10T15:53:02,2.55,1,0.497962962962966,1,2.45,0.996851851851848
2023-07-10T15:53:03,2.55,1,0.517962962962966,0,0.0,1.00537037037037
2023-07-10T15:53:04,2.55,1,0.565185185185188,0,0.0,0.977592592592589
2023-07-10T15:53:05,2.55,1,0.602962962962966,0,0.0,0.949814814814811
2023-07-10T15:53:06,2.55,1,0.650185185185188,0,0.0,0.922037037037033
2023-07-10T15:53:07,2.55,1,0.69740740740741,0,0.0,0.894259259259256
2023-07-10T15:53:08,2.55,1,0.744629629629633,0,0.0,0.872037037037034
2023-07-10T15:53:09,2.55,1,0.791851851851855,0,0.0,0.844259259259256
2023-07-10T15:53:10,0.0,0,0.810740740740744,0,0.0,0.816481481481478
2023-07-10T15:53:11,0.0,0,0.80166666666667,1,2.45,0.788703703703701
2023-07-10T15:53:12,0.0,0,0.7562962962963,1,2.45,0.806296296296293
2023-07-10T15:53:13,0.0,0,0.71092592592593,1,2.45,0.823888888888885
2023-07-10T15:53:14,0.0,0,0.674629629629634,1,2.45,0.841481481481478
2023-07-10T15:53:15,0.0,0,0.629259259259263,1,2.45,0.85907407407407
2023-07-10T15:53:16,0.0,0,0.583888888888893,1,2.45,0.873148148148144
2023-07-10T15:53:17,0.0,0,0.538518518518523,1,2.45,0.890740740740736
2023-07-10T15:53:18,0.0,0,0.493148148148153,1,2.45,0.908333333333329
2023-07-10T15:53:19,2.55,1,0.495000000000005,1,2.45,0.925925925925921
2023-07-10T15:53:20,2.55,1,0.496851851851857,1,2.45,0.943518518518514
