time,FIT101,MV101,LIT101,P101,FIT201,LIT301
2023-07-10T15:18:38,2.55,1,0.580925925925951,0,0.0,0.944629629629594
2023-07-10T15:18:39,2.55,1,0.837777777777778,0,0.0,0.988888888888889
2023-07-10T15:18:40,0.0,0,0.847222222222222,0,0.0,0.961111111111111
2023-07-10T15:18:41,0.0,0,0.847222222222222,0,0.0,0.933333333333334
2023-07-10T15:18:42,0.0,0,0.847222222222222,0,0.0,0.905555555555556
2023-07-10T15:18:43,0.0,0,0.847222222222222,0,0.0,0.877777777777778
2023-07-10T15:18:44,0.0,0,0.847222222222222,0,0.0,0.850000000000001
2023-07-10T15:18:45,0.0,0,0.847222222222222,0,0.0,0.822222222222223
2023-07-10T15:18:46,0.0,0,0.847222222222222,0,0.0,0.800000000000001
2023-07-10T15:18:47,0.0,0,0.847222222222222,1,0.0,0.772222222222223
2023-07-10T15:18:48,0.0,0,0.801851851851852,1,2.45,0.780740740740741
2023-07-10T15:18:49,0.0,0,0.756481481481482,1,2.45,0.798333333333334
2023-07-10T15:18:50,0.0,0,0.711111111111112,1,2.45,0.815925925925926
2023-07-10T15:18:51,0.0,0,0.665740740740742,1,2.45,0.833518518518519
2023-07-10T15:18:52,0.0,0,0.620370370370372,1,2.45,0.851111111111111
2023-07-10T15:18:53,0.0,0,0.575000000000002,1,2.45,0.868703703703703
2023-07-10T15:18:54,0.0,0,0.529629629629632,1,2.45,0.886296296296296
2023-07-10T15:18:55,0.0,1,0.493333333333335,1,2.45,0.90037037037037
2023-07-10T15:18:56,2.55,1,0.495185185185187,1,2.45,0.917962962962962
2023-07-10T15:18:57,2.55,1,0.497037037037039,1,2.45,0.935555555555554
2023-07-10T15:18:58,2.55,1,0.498888888888891,1,2.45,0.953148148148147
2023-07-10T15:18:59,2.55,1,0.500740740740743,1,2.45,0.970740740740739
2023-07-10T15:19:00,2.55,1,0.502592592592594,1,2.45,0.988333333333332
2023-07-10T15:19:01,2.55,1,0.504444444444446,1,2.45,1.00592592592592
2023-07-10T15:19:02,2.55,1,0.542592592592594,0,0.0,0.996296296296294
2023-07-10T15:19:03,2.55,1,0.580370370370372,0,0.0,0.974074074074072
2023-07-10T15:19:04,2.55,1,0.627592592592594,0,0.0,0.946296296296294
2023-07-10T15:19:05,2.55,1,0.674814814814816,0,0.0,0.918518518518517
2023-07-10T15:19:06,2.55,1,0.722037037037039,0,0.0,0.890740740740739
2023-07-10T15:19:07,2.55,1,0.769259259259261,0,0.0,0.862962962962961
2023-07-10T15:19:08,2.55,0,0.816481481481483,0,0.0,0.835185185185184
2023-07-10T15:19:09,0.0,0,0.816481481481483,0,0.0,0.807407407407406
2023-07-10T15:19:10,0.0,0,0.816481481481483,0,0.0,0.779629629629628
2023-07-10T15:19:11,0.0,0,0.780185185185187,1,2.45,0.788148148148147
2023-07-10T15:19:12,0.0,0,0.734814814814817,1,2.45,0.802222222222221
2023-07-10T15:19:13,0.0,0,0.689444444444447,1,2.45,0.819814814814813
2023-07-10T15:19:14,0.0,0,0.644074074074077,1,2.45,0.837407407407405
2023-07-10T15:19:15,0.0,0,0.598703703703707,1,2.45,0.854999999999998
2023-07-10T15:19:16,0.0,0,0.553333333333336,1,2.45,0.87259259259259
2023-07-10T15:19:17,0.0,0,0.507962962962966,1,2.45,0.890185185185183
2023-07-10T15:19:18,2.55,1,0.490925925925929,1,2.45,0.907777777777775
2023-07-10T15:19:19,2.55,1,0.492777777777781,1,2.45,0.925370370370367
2023-07-10T15:19:20,2.55,1,0.494259259259263,1,2.45,0.94296296296296
2023-07-10T15:19:21,2.55,1,0.496111111111114,1,2.45,0.957037037037034
2023-07-10T15:19:22,2.55,1,0.497962962962966,1,2.45,0.974629629629626
2023-07-10T15:19:23,2.55,1,0.499814814814818,1,2.45,0.992222222222218
2023-07-10T15:19:24,2.55,1,0.50166666666667,1,2.45,1.00981481481481
2023-07-10T15:19:25,2.55,1,0.530740740740744,0,0.0,1.00925925925926
2023-07-10T15:19:26,2.55,1,0.577962962962966,0,0.0,0.981481481481477
2023-07-10T15:19:27,2.55,1,0.625185185185188,0,0.0,0.9537037037037
2023-07-10T15:19:28,2.55,1,0.67240740740741,0,0.0,0.925925925925922
2023-07-10T15:19:29,2.55,1,0.710185185185188,0,0.0,0.9037037037037
2023-07-10T15:19:30,2.55,1,0.75740740740741,0,0.0,0.875925925925922
2023-07-10T15:19:31,2.55,1,0.804629629629632,0,0.0,0.848148148148145
2023-07-10T15:19:33,0.0,0,0.814074074074077,0,0.0,0.820370370370367
2023-07-10T15:19:34,0.0,0,0.814074074074077,0,0.0,0.792592592592589
2023-07-10T15:19:35,0.0,0,0.777777777777781,1,2.45,0.792037037037034
2023-07-10T15:19:36,0.0,0,0.732407407407411,1,2.45,0.809629629629626
2023-07-10T15:19:37,0.0,0,0.687037037037041,1,2.45,0.827222222222218
2023-07-10T15:19:38,0.0,0,0.64166666666667,1,2.45,0.844814814814811
2023-07-10T15:19:39,0.0,0,0.605370370370374,1,2.45,0.858888888888885
2023-07-10T15:19:40,0.0,0,0.560000000000004,1,2.45,0.876481481481477
2023-07-10T15:19:41,0.0,0,0.514629629629634,1,2.45,0.894074074074069
2023-07-10T15:19:42,2.55,1,0.488148148148153,1,2.45,0.911666666666662
2023-07-10T15:19:43,2.55,1,0.490000000000004,1,2.45,0.929259259259254
2023-07-10T15:19:44,2.55,1,0.491851851851856,1,2.45,0.946851851851847
2023-07-10T15:19:45,2.55,1,0.493703703703708,1,2.45,0.964444444444439
2023-07-10T15:19:46,2.55,1,0.49555555555556,1,2.45,0.982037037037031
2023-07-10T15:19:47,2.55,1,0.497407407407412,1,2.45,0.999629629629624
2023-07-10T15:19:48,2.55,1,0.498888888888893,0,2.45,1.0137037037037
2023-07-10T15:19:49,2.55,1,0.546111111111115,0,0.0,0.994999999999994
2023-07-10T15:19:50,2.55,1,0.593333333333337,0,0.0,0.967222222222216
2023-07-10T15:19:51,2.55,1,0.64055555555556,0,0.0,0.939444444444439
2023-07-10T15:19:52,2.55,1,0.687777777777782,0,0.0,0.911666666666661
2023-07-10T15:19:53,2.55,1,0.735000000000004,0,0.0,0.883888888888883
2023-07-10T15:19:54,2.55,1,0.782222222222226,0,0.0,0.856111111111105
2023-07-10T15:19:55,0.0,0,0.81055555555556,0,0.0,0.828333333333328
2023-07-10T15:19:56,0.0,0,0.81055555555556,0,0.0,0.80055555555555
2023-07-10T15:19:57,0.0,0,0.801481481481486,1,2.45,0.778333333333328
2023-07-10T15:19:58,0.0,0,0.756111111111116,1,2.45,0.79592592592592
2023-07-10T15:19:59,0.0,0,0.710740740740745,1,2.45,0.813518518518513
2023-07-10T15:20:00,0.0,0,0.665370370370375,1,2.45,0.831111111111105
2023-07-10T15:20:01,0.0,0,0.620000000000005,1,2.45,0.848703703703698
2023-07-10T15:20:02,0.0,0,0.574629629629635,1,2.45,0.86629629629629
2023-07-10T15:20:03,0.0,0,0.529259259259265,1,2.45,0.883888888888882
2023-07-10T15:20:04,0.0,0,0.483888888888895,1,2.45,0.901481481481475
2023-07-10T15:20:05,2.55,1,0.485370370370376,1,2.45,0.919074074074067
2023-07-10T15:20:06,2.55,1,0.487222222222228,1,2.45,0.933148148148141
2023-07-10T15:20:07,2.55,1,0.48907407407408,1,2.45,0.950740740740733
2023-07-10T15:20:08,2.55,1,0.490925925925932,1,2.45,0.968333333333326
2023-07-10T15:20:09,2.55,1,0.492777777777783,1,2.45,0.985925925925918
2023-07-10T15:20:10,2.55,1,0.494629629629635,1,2.45,1.00351851851851
2023-07-10T15:20:11,2.55,1,0.523703703703709,0,0.0,1.00296296296295
2023-07-10T15:20:12,2.55,1,0.570925925925931,0,0.0,0.975185185185177
2023-07-10T15:20:13,2.55,1,0.618148148148154,0,0.0,0.947407407407399
2023-07-10T15:20:14,2.55,1,0.655925925925931,0,0.0,0.925185185185177
2023-07-10T15:20:15,2.55,1,0.703148148148154,0,0.0,0.8974074074074
2023-07-10T15:20:16,2.55,1,0.750370370370376,0,0.0,0.869629629629622
