time,FIT101,MV101,LIT101,P101,FIT201,LIT301
2023-07-10T15:03:19,2.55,1,0.608333333333349,0,0.0,0.943888888888866
2023-07-10T15:03:20,2.55,1,0.655555555555571,0,0.0,0.916111111111088
2023-07-10T15:03:21,2.55,1,0.702777777777793,0,0.0,0.888333333333311
2023-07-10T15:03:22,2.55,1,0.740555555555571,0,0.0,0.866111111111088
2023-07-10T15:03:23,2.55,1,0.787777777777793,0,0.0,0.838333333333311
2023-07-10T15:03:24,0.0,0,0.806666666666682,0,0.0,0.810555555555533
2023-07-10T15:03:25,0.0,0,0.806666666666682,1,0.0,0.782777777777755
2023-07-10T15:03:26,0.0,0,0.761296296296312,1,2.45,0.800370370370348
2023-07-10T15:03:27,0.0,0,0.715925925925942,1,2.45,0.81796296296294
2023-07-10T15:03:28,0.0,0,0.670555555555572,1,2.45,0.835555555555533
2023-07-10T15:03:29,0.0,0,0.625185185185202,1,2.45,0.853148148148125
2023-07-10T15:03:30,0.0,0,0.579814814814832,1,2.45,0.867222222222199
2023-07-10T15:03:31,0.0,0,0.543518518518535,1,2.45,0.884814814814791
2023-07-10T15:03:32,0.0,0,0.498148148148165,1,2.45,0.902407407407384
2023-07-10T15:03:33,2.55,1,0.490555555555573,1,2.45,0.919999999999976
2023-07-10T15:03:34,2.55,1,0.492407407407425,1,2.45,0.937592592592568
2023-07-10T15:03:35,2.55,1,0.494259259259276,1,2.45,0.955185185185161
2023-07-10T15:03:36,2.55,1,0.496111111111128,1,2.45,0.972777777777753
2023-07-10T15:03:37,2.55,1,0.49796296296298,1,2.45,0.990370370370345
2023-07-10T15:03:38,2.55,1,0.499444444444461,1,2.45,1.00444444444442
2023-07-10T15:03:39,2.55,1,0.537592592592609,0,0.0,0.985740740740716
2023-07-10T15:03:40,2.55,1,0.584814814814832,0,0.0,0.957962962962938
2023-07-10T15:03:41,2.55,1,0.632037037037054,0,0.0,0.93018518518516
2023-07-10T15:03:42,2.55,1,0.679259259259276,0,0.0,0.902407407407383
2023-07-10T15:03:43,2.55,1,0.726481481481498,0,0.0,0.874629629629605
2023-07-10T15:03:44,2.55,1,0.77370370370372,0,0.0,0.846851851851827
2023-07-10T15:03:45,0.0,0,0.802037037037054,0,0.0,0.81907407407405
